Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,pop,pcgdpthousand2005usd,pcgdpgrowth
Liberia,LBR,NA,Low income,1979,1794251,3.891083890112744,1.842653978321862
Liberia,LBR,NA,Low income,1980,1852991,3.5418621067502274,-9.403514610700014
Liberia,LBR,NA,Low income,1981,1918832,3.3056238415344077,-6.902739531702862
Liberia,LBR,NA,Low income,1982,1989477,3.2636829901011644,-1.2768903130895959
Liberia,LBR,NA,Low income,1983,2057232,3.0574024759090896,-6.529061786117407
Liberia,LBR,NA,Low income,1984,2111667,2.946986764993,-3.678247865786588
Liberia,LBR,NA,Low income,1985,2145756,2.798053945617809,-5.185905661431334
Liberia,LBR,NA,Low income,1986,2158434,2.678222941522828,-4.3770663055328285
Liberia,LBR,NA,Low income,1987,2153312,2.639705833063727,-1.4486008985661991
Liberia,LBR,NA,Low income,1988,2134105,2.6277227326542287,-0.454989410197737
Liberia,LBR,NA,Low income,1989,2106429,2.6140277607576596,-0.5225354802665061
Liberia,LBR,NA,Low income,1990,2075917,1.4465314065751291,-59.17236778614586
Liberia,LBR,NA,Low income,1991,2040141,1.3424496201612028,-7.467253749894248
Liberia,LBR,NA,Low income,1992,2001612,0.7832839176242794,-53.875606620075864
Liberia,LBR,NA,Low income,1993,1976701,0.47960647517529126,-49.052930833458255
Liberia,LBR,NA,Low income,1994,1986491,0.35788385308709647,-29.275742321832897
Liberia,LBR,NA,Low income,1995,2044657,0.3231842180441641,-10.19860058976092
Liberia,LBR,NA,Low income,1996,2160480,0.33474790993932974,3.5155245759473486
Liberia,LBR,NA,Low income,1997,2326210,0.6006871454558342,58.46965014474148
Liberia,LBR,NA,Low income,1998,2517472,0.6613644303150714,9.62307773643068
Liberia,LBR,NA,Low income,1999,2699708,0.7261930035304562,9.351080486052771
Liberia,LBR,NA,Low income,2000,2848447,0.8319096272145357,13.590798920760383
Liberia,LBR,NA,Low income,2001,2953928,0.9391754945944145,12.127854316211955
Liberia,LBR,NA,Low income,2002,3024727,1.1493162789898346,20.192014759221184
Liberia,LBR,NA,Low income,2003,3077055,0.7291802192753954,-45.500158871369955
Liberia,LBR,NA,Low income,2004,3135654,0.6512643885413516,-11.300522927272578
Liberia,LBR,NA,Low income,2005,3218114,0.6464197922329403,-0.7466560642661269
Liberia,LBR,NA,Low income,2006,3329211,0.6584628081444859,1.8458914018829486
Liberia,LBR,NA,Low income,2007,3461911,0.6575383975414675,-0.1404878279845756
Liberia,LBR,NA,Low income,2008,3607863,0.6943008377263206,5.440218868601049
Liberia,LBR,NA,Low income,2009,3754129,0.7176593241674066,3.308962723665576
Liberia,LBR,NA,Low income,2010,3891357,0.7311745495578333,1.8657235558757423
Liberia,LBR,NA,Low income,2011,4017446,0.7018673096991751,-4.090784449357732
Liberia,LBR,NA,Low income,2012,4135662,0.7301131892358492,3.9455207233380363
Liberia,LBR,NA,Low income,2013,4248337,0.7703421691820215,5.363521583263164
Liberia,LBR,NA,Low income,2014,4359508,0.7566471972854522,-1.793770068666739
Liberia,LBR,NA,Low income,2015,4472229,0.7403844181582762,-2.1727555705764123
Liberia,LBR,NA,Low income,2016,4586788,0.7095707313909954,-4.250935179658427
Liberia,LBR,NA,Low income,2017,4702224,0.7092369164510165,-0.04705570154575067
Liberia,LBR,NA,Low income,2018,4818976,0.7005149312243889,-1.2373945853358326
Liberia,LBR,NA,Low income,2019,4937374,0.6681398751300455,-4.731813512133054
Liberia,LBR,NA,Low income,2020,5057677,0.6335231443039159,-5.320101240666736
Libya,LBY,E,Upper-middle income,1960,1448416,1.1324029886975715,NA
Libya,LBY,E,Upper-middle income,1961,1498076,1.198310040949811,5.657035148839428
Libya,LBY,E,Upper-middle income,1962,1550815,1.530413109441616,24.46254401301095
Libya,LBY,E,Upper-middle income,1963,1607168,1.9874827964896153,26.13312065243773
Libya,LBY,E,Upper-middle income,1964,1667822,2.7013332065982887,30.687651970792817
Libya,LBY,E,Upper-middle income,1965,1733307,3.3287341066098683,20.884665218998244
Libya,LBY,E,Upper-middle income,1966,1803689,3.7806681791966543,12.730867744077901
Libya,LBY,E,Upper-middle income,1967,1878869,4.051143874153897,6.909851830972169
Libya,LBY,E,Upper-middle income,1968,1958909,5.196385899004502,24.89640852241859
Libya,LBY,E,Upper-middle income,1969,2043820,5.596963826979153,7.4260912430841985
Libya,LBY,E,Upper-middle income,1970,2133527,5.641472485643003,0.7920833491443791
Libya,LBY,E,Upper-middle income,1971,2228142,5.142461947161761,-9.261316760874895
Libya,LBY,E,Upper-middle income,1972,2327487,5.3384712324314085,3.7407383082151746
Libya,LBY,E,Upper-middle income,1973,2430754,5.139894139931155,-3.7906842012038533
Libya,LBY,E,Upper-middle income,1974,2536895,5.925643152496816,14.225674616394146
Libya,LBY,E,Upper-middle income,1975,2645136,5.8819904295765015,-0.7394017013934162
Libya,LBY,E,Upper-middle income,1976,2754698,6.9690288238666875,16.958066539883276
Libya,LBY,E,Upper-middle income,1977,2865639,7.431234125375901,6.421606679661496
Libya,LBY,E,Upper-middle income,1978,2979102,7.472319041065608,0.551345297410899
Libya,LBY,E,Upper-middle income,1979,3096724,7.7770321657642745,3.9969397485700497
Libya,LBY,E,Upper-middle income,1980,3219462,7.4817343342445,-3.87101677388606
Libya,LBY,E,Upper-middle income,1981,3347779,5.7861256263005165,-25.700170954347822
Libya,LBY,E,Upper-middle income,1982,3480443,5.701387987690494,-1.4753266623830363
Libya,LBY,E,Upper-middle income,1983,3614682,5.3384712324314085,-6.577032588705678
Libya,LBY,E,Upper-middle income,1984,3746712,4.874554059435125,-9.091070064483997
Libya,LBY,E,Upper-middle income,1985,3873781,5.21436054961875,6.738783813376981
Libya,LBY,E,Upper-middle income,1986,3994601,4.596374942786062,-12.614852651214203
Libya,LBY,E,Upper-middle income,1987,4109716,3.821753094886362,-18.455869419231096
Libya,LBY,E,Upper-middle income,1988,4220451,3.9972199223111557,4.488985735234352
Libya,LBY,E,Upper-middle income,1989,4328935,4.170974878248878,4.255069218056318
Libya,LBY,E,Upper-middle income,1990,4436663,4.212059793938586,0.9801998022472169
Libya,LBY,E,Upper-middle income,1991,4544245,5.116218957264961,19.44638910651797
Libya,LBY,E,Upper-middle income,1992,4650896,5.232634777743234,2.2499251488824035
Libya,LBY,E,Upper-middle income,1993,4755134,5.298824288790841,1.2570030829284873
Libya,LBY,E,Upper-middle income,1994,4854871,5.687761490653408,7.083179595277245
Libya,LBY,E,Upper-middle income,1995,4948796,5.905057897864785,3.7492494890643213
Libya,LBY,E,Upper-middle income,1996,5036173,6.457127893087798,8.937536584857986
Libya,LBY,E,Upper-middle income,1997,5118008,7.208870578562792,11.012767216459318
Libya,LBY,E,Upper-middle income,1998,5196774,7.314381777668423,1.4530224066882758
Libya,LBY,E,Upper-middle income,1999,5275921,7.758261494908539,5.8915758364947335
Libya,LBY,E,Upper-middle income,2000,5357893,8.363331031371276,7.509852153116192
Libya,LBY,E,Upper-middle income,2001,5443249,8.862769537724287,5.800250821357178
Libya,LBY,E,Upper-middle income,2002,5531097,9.233552342466464,4.0984538965394
Libya,LBY,E,Upper-middle income,2003,5620545,11.016380902676723,17.65394944059171
Libya,LBY,E,Upper-middle income,2004,5710163,12.148518551293797,9.782389436733174
Libya,LBY,E,Upper-middle income,2005,5798615,14.155944650607793,15.29274200978512
Libya,LBY,E,Upper-middle income,2006,5886874,15.969244523287918,12.053000259903213
Libya,LBY,E,Upper-middle income,2007,5974786,17.745020172971444,10.54402678087647
Libya,LBY,E,Upper-middle income,2008,6058740,21.518738153930585,19.28191746811798
Libya,LBY,E,Upper-middle income,2009,6133987,22.599947625807296,4.902349122874039
Libya,LBY,E,Upper-middle income,2010,6197667,24.95663830527098,9.919226231480671
Libya,LBY,E,Upper-middle income,2011,6247438,11.035579541404225,-81.60152943405996
Libya,LBY,E,Upper-middle income,2012,6285751,25.477783342080055,83.66822741182665
Libya,LBY,E,Upper-middle income,2013,6320350,11.406199718355131,-80.36497884066213
Libya,LBY,E,Upper-middle income,2014,6362039,8.3333903990624,-31.388665845511944
Libya,LBY,E,Upper-middle income,2015,6418315,7.287436920461923,-13.411848827926542
Libya,LBY,E,Upper-middle income,2016,6492160,6.929655779664051,-5.034175486085091
Libya,LBY,E,Upper-middle income,2017,6580723,11.134397322995408,47.4229033757924
Libya,LBY,E,Upper-middle income,2018,6678565,12.85042865778015,14.33379946850164
Libya,LBY,E,Upper-middle income,2019,6777453,12.984057549526556,1.0345093177358766
Libya,LBY,E,Upper-middle income,2020,6871287,8.798235750677021,-38.91710440371443
Luxembourg,LUX,NA,High income,1960,314585,13.583700249909645,NA
Luxembourg,LUX,NA,High income,1961,317438,13.993693471063187,2.973619885495804
Luxembourg,LUX,NA,High income,1962,320699,14.011668121677435,0.1283657989767928
Luxembourg,LUX,NA,High income,1963,324129,14.350618676117524,2.3902634832622116
Luxembourg,LUX,NA,High income,1964,327360,15.29043612251959,6.343448832219112
Luxembourg,LUX,NA,High income,1965,330160,15.408555255127501,0.7695348297036997
Luxembourg,LUX,NA,High income,1966,332423,15.478741986097418,0.4544706597465087
Luxembourg,LUX,NA,High income,1967,334234,15.463335142713778,-0.09958507047072018
Luxembourg,LUX,NA,High income,1968,335829,16.06933764913697,3.8441215187148714
Luxembourg,LUX,NA,High income,1969,337568,17.560377714375946,8.87321356122217
Luxembourg,LUX,NA,High income,1970,339672,17.771793843029236,1.196748700081418
Luxembourg,LUX,NA,High income,1971,342232,18.07479509624083,1.6905846766268162
Luxembourg,LUX,NA,High income,1972,345104,19.032587193257143,5.1634193797118755
Luxembourg,LUX,NA,High income,1973,348178,20.388389411017503,6.881296683593119
Luxembourg,LUX,NA,High income,1974,351190,20.972993523852303,2.8269995106854573
Luxembourg,LUX,NA,High income,1975,353984,19.380953040876125,-7.8944805643624605
Luxembourg,LUX,NA,High income,1976,356566,19.772115675671884,1.998186413736347
Luxembourg,LUX,NA,High income,1977,358963,20.043447306372663,1.3629636792127808
Luxembourg,LUX,NA,High income,1978,361080,20.825772575964184,3.828900315166761
Luxembourg,LUX,NA,High income,1979,362797,21.25802012644965,2.0542956031103454
Luxembourg,LUX,NA,High income,1980,364048,21.356452736956243,0.46196880520135153
Luxembourg,LUX,NA,High income,1981,364778,21.514800849510323,0.7387179958605383
Luxembourg,LUX,NA,High income,1982,365099,21.40267326710716,-0.522527664239858
Luxembourg,LUX,NA,High income,1983,365301,22.03007416711874,2.889269420060625
Luxembourg,LUX,NA,High income,1984,365797,23.369613605751926,5.902808719185515
Luxembourg,LUX,NA,High income,1985,366882,23.993590762789363,2.635012849065266
Luxembourg,LUX,NA,High income,1986,368662,25.721725028987695,6.954922354375581
Luxembourg,LUX,NA,High income,1987,371076,26.134286057371845,1.5912127624079009
Luxembourg,LUX,NA,High income,1988,374118,28.54631298265511,8.827969099777189
Luxembourg,LUX,NA,High income,1989,377712,31.192010365923586,8.863419870809919
Luxembourg,LUX,NA,High income,1990,381780,31.417977402216977,0.7218273808593523
Luxembourg,LUX,NA,High income,1991,386356,33.5512260558307,6.569314907280699
Luxembourg,LUX,NA,High income,1992,391397,33.579720156732996,0.08489110975218317
Luxembourg,LUX,NA,High income,1993,396812,34.39106164803037,2.3874376817592857
Luxembourg,LUX,NA,High income,1994,402435,35.08541384190131,1.9988789239909543
Luxembourg,LUX,NA,High income,1995,408145,34.95518321852237,-0.37187225387405043
Luxembourg,LUX,NA,High income,1996,413999,34.8262279394013,-0.3695982175721646
Luxembourg,LUX,NA,High income,1997,419979,36.2157882628867,3.912438428057463
Luxembourg,LUX,NA,High income,1998,425828,37.783194915163925,4.236926119796625
Luxembourg,LUX,NA,High income,1999,431263,40.28128617945969,6.402257350318674
Luxembourg,LUX,NA,High income,2000,436106,42.85141299593141,6.185162159079516
Luxembourg,LUX,NA,High income,2001,440197,43.24843023121296,0.922231758605152
Luxembourg,LUX,NA,High income,2002,443727,44.26021475493149,2.312524924626791
Luxembourg,LUX,NA,High income,2003,447317,44.26645452650187,0.014096930634233118
Luxembourg,LUX,NA,High income,2004,451822,45.0428995175353,1.7388202219068116
Luxembourg,LUX,NA,High income,2005,457848,45.58892660640895,1.2049491192961614
Luxembourg,LUX,NA,High income,2006,465611,47.00868434292628,3.066750844356392
Luxembourg,LUX,NA,High income,2007,474917,49.96071256944871,6.090459005954374
Luxembourg,LUX,NA,High income,2008,485403,48.26038765555785,-3.462585514297123
Luxembourg,LUX,NA,High income,2009,496536,45.13468150731462,-6.696015053257831
Luxembourg,LUX,NA,High income,2010,507890,46.29443164301815,2.537074469076117
Luxembourg,LUX,NA,High income,2011,519312,46.24706415897089,-0.10237026703188157
Luxembourg,LUX,NA,High income,2012,530855,44.98969455171712,-2.7564530718078295
Luxembourg,LUX,NA,High income,2013,542554,45.71638399797883,1.6023292059182737
Luxembourg,LUX,NA,High income,2014,554512,47.163771340297494,3.116929587881012
Luxembourg,LUX,NA,High income,2015,566741,47.90843543717345,1.566555255268831
Luxembourg,LUX,NA,High income,2016,579266,48.79347299598924,1.8304959759200212
Luxembourg,LUX,NA,High income,2017,591914,48.59964634686561,-0.39802997650664196
Luxembourg,LUX,NA,High income,2018,604244,49.15424991188949,1.1347056985650195
Luxembourg,LUX,NA,High income,2019,615730,49.30595258245056,0.3081504745290342
Luxembourg,LUX,NA,High income,2020,625976,47.713885087687416,-3.282236827714291
Madagascar,MDG,F,Low income,1960,5099368,1.5346927881592938,NA
Madagascar,MDG,F,Low income,1961,5223561,1.536404659646365,0.11148273172463807
Madagascar,MDG,F,Low income,1962,5352497,1.540684338364043,0.27816429618768845
Madagascar,MDG,F,Low income,1963,5486319,1.4953197439566572,-2.988663375019951
Madagascar,MDG,F,Low income,1964,5625164,1.5227096877497956,1.8151377531778534
Madagascar,MDG,F,Low income,1965,5769215,1.4841925792906947,-2.5620530325347888
Madagascar,MDG,F,Low income,1966,5918592,1.483336643547159,-0.057686762488112775
Madagascar,MDG,F,Low income,1967,6073529,1.5321249809286872,3.236160911919467
Madagascar,MDG,F,Low income,1968,6234468,1.601455776155069,4.425742743928879
Madagascar,MDG,F,Low income,1969,6401920,1.6262779127176008,1.5380838880442282
Madagascar,MDG,F,Low income,1970,6576305,1.6724984428685221,2.8024667448196205
Madagascar,MDG,F,Low income,1971,6757853,1.6998883866616608,1.6244012002389896
Madagascar,MDG,F,Low income,1972,6946619,1.6399728846141701,-3.588288607431206
Madagascar,MDG,F,Low income,1973,7142634,1.5612267962088968,-4.9207787896529185
Madagascar,MDG,F,Low income,1974,7345773,1.5543793102606123,-0.4395611473038019
Madagascar,MDG,F,Low income,1975,7556032,1.536404659646365,-1.1631258238859465
Madagascar,MDG,F,Low income,1976,7773452,1.4499551495492715,-5.791242571037946
Madagascar,MDG,F,Low income,1977,7998157,1.4473873423186647,-0.17725263134194535
Madagascar,MDG,F,Low income,1978,8230214,1.3729209326310694,-5.281956047212044
Madagascar,MDG,F,Low income,1979,8469677,1.467073864419983,6.632931073126519
Madagascar,MDG,F,Low income,1980,8716549,1.4379720491397734,-2.003602676042038
Madagascar,MDG,F,Low income,1981,8971339,1.2770561293550844,-11.867629163359853
Madagascar,MDG,F,Low income,1982,9234137,1.2179965630511296,-4.735018267385366
Madagascar,MDG,F,Low income,1983,9504283,1.1940303622321333,-1.987290383438639
Madagascar,MDG,F,Low income,1984,9780869,1.1169961453139312,-6.66913744986722
Madagascar,MDG,F,Low income,1985,10063493,1.1092927236221108,-0.692044284457391
Madagascar,MDG,F,Low income,1986,10352117,1.084470587059579,-2.2630696591080994
Madagascar,MDG,F,Low income,1987,10647753,1.0767671653677588,-0.712874306075316
Madagascar,MDG,F,Low income,1988,10952396,1.0613603219841186,-1.4411778661303152
Madagascar,MDG,F,Low income,1989,11268653,1.07077561516301,0.8831851867828561
Madagascar,MDG,F,Low income,1990,11598647,1.0801909083419012,0.875453263424729
Madagascar,MDG,F,Low income,1991,11942809,0.993458939449441,-8.370033953256389
Madagascar,MDG,F,Low income,1992,12301338,0.9865943347862857,-0.6933785322989561
Madagascar,MDG,F,Low income,1993,12675469,0.9879124758313305,0.1335159984024635
Madagascar,MDG,F,Low income,1994,13066544,0.969064770758677,-1.9262654063444629
Madagascar,MDG,F,Low income,1995,13475403,0.9670789998336743,-0.20512646338107024
Madagascar,MDG,F,Low income,1996,13902697,0.9692958734094316,0.22897162888676562
Madagascar,MDG,F,Low income,1997,14347860,0.9861663669145179,1.725516529155869
Madagascar,MDG,F,Low income,1998,14808791,1.0050654281317835,1.8982851501075468
Madagascar,MDG,F,Low income,1999,15282524,1.0330202895156555,2.7434189285037296
Madagascar,MDG,F,Low income,2000,15766806,1.060316080377005,2.6080221413689118
Madagascar,MDG,F,Low income,2001,16260933,1.1042512620926863,4.06004617255525
Madagascar,MDG,F,Low income,2002,16765122,0.9507905426341923,-14.962900472618784
Madagascar,MDG,F,Low income,2003,17279139,1.02578763248278,7.59222297310765
Madagascar,MDG,F,Low income,2004,17802992,1.061274728409765,3.4010020142752726
Madagascar,MDG,F,Low income,2005,18336722,1.0925934172657317,2.908339254417927
Madagascar,MDG,F,Low income,2006,18880265,1.1319579021109332,3.5394638014781084
Madagascar,MDG,F,Low income,2007,19433520,1.1847776968445136,4.5606369247371035
Madagascar,MDG,F,Low income,2008,19996476,1.2486305033122678,5.2492193969628564
Madagascar,MDG,F,Low income,2009,20569115,1.1706547570761767,-6.448413964590979
Madagascar,MDG,F,Low income,2010,21151640,1.1551879981904887,-1.330011398820083
Madagascar,MDG,F,Low income,2011,21743970,1.1529454465424254,-0.19431739172818818
Madagascar,MDG,F,Low income,2012,22346641,1.1563691895165678,0.29651615498349215
Madagascar,MDG,F,Low income,2013,22961259,1.1512335750553544,-0.4451045924259267
Madagascar,MDG,F,Low income,2014,23589897,1.1589369967471745,0.6669161436280768
Madagascar,MDG,F,Low income,2015,24234080,1.164072611208388,0.44215252578772846
Madagascar,MDG,F,Low income,2016,24894370,1.1820472618226352,1.532317467919453
Madagascar,MDG,F,Low income,2017,25570511,1.197950547937526,1.3364317185055707
Madagascar,MDG,F,Low income,2018,26262313,1.221933867471393,1.982252102165738
Madagascar,MDG,F,Low income,2019,26969306,1.2422568574552733,1.6495030661674903
Madagascar,MDG,F,Low income,2020,27691019,1.1590648506250598,-6.931625493477858
Malawi,MWI,F,Low income,1960,3659980,0.5375276469403438,NA
Malawi,MWI,F,Low income,1961,3747758,0.5512226188369131,2.51585596361551
Malawi,MWI,F,Low income,1962,3839047,0.5358157754532727,-2.8348355004255033
Malawi,MWI,F,Low income,1963,3933914,0.5127055103778121,-4.408877298464919
Malawi,MWI,F,Low income,1964,4032364,0.48959524530235143,-4.6122606735651495
Malawi,MWI,F,Low income,1965,4134464,0.5418073256580218,10.133143076437834
Malawi,MWI,F,Low income,1966,4240430,0.5811803698606585,7.015070541451996
Malawi,MWI,F,Low income,1967,4350456,0.6205534140632951,6.55505272959786
Malawi,MWI,F,Low income,1968,4464427,0.5965872132442989,-3.9386244094150866
